study,subject,session,phase,condition,file,file_name,character_index,inferred_target_code,inferred_target_label,target_flash_count,majority_count,majority_agreement,segmentation
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train04.edf,D_02_SE001_RC_Train04.edf,6,4,D,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,1,16,P,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,2,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,3,23,W,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,4,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train05.edf,D_02_SE001_RC_Train05.edf,6,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,1,37,0,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,2,36,9,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,3,31,4,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,4,29,2,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,5,30,3,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_02,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_02/SE001/Train/RC/D_02_SE001_RC_Train06.edf,D_02_SE001_RC_Train06.edf,6,37,0,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test01.edf,D_03_SE001_Dyn_Test01.edf,1,5,E,46,11,0.2391304347826087,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test02.edf,D_03_SE001_Dyn_Test02.edf,1,9,I,64,17,0.265625,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test03.edf,D_03_SE001_Dyn_Test03.edf,1,14,N,60,23,0.38333333333333336,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test04.edf,D_03_SE001_Dyn_Test04.edf,1,18,R,67,22,0.3283582089552239,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test05.edf,D_03_SE001_Dyn_Test05.edf,1,12,L,56,19,0.3392857142857143,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/Dyn/D_03_SE001_Dyn_Test06.edf,D_03_SE001_Dyn_Test06.edf,1,35,8,70,25,0.35714285714285715,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test01.edf,D_03_SE001_DynBigram_Test01.edf,1,16,P,45,13,0.28888888888888886,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test02.edf,D_03_SE001_DynBigram_Test02.edf,1,18,R,58,23,0.39655172413793105,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test03.edf,D_03_SE001_DynBigram_Test03.edf,1,6,F,41,11,0.2682926829268293,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test04.edf,D_03_SE001_DynBigram_Test04.edf,1,20,T,59,27,0.4576271186440678,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test07.edf,D_03_SE001_DynBigram_Test07.edf,1,15,O,37,9,0.24324324324324326,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Test/DynBigram/D_03_SE001_DynBigram_Test08.edf,D_03_SE001_DynBigram_Test08.edf,1,34,7,45,20,0.4444444444444444,adaptive_currenttarget_distribution
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,1,6,F,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,2,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,3,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,4,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,5,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train01.edf,D_03_SE001_RC_Train01.edf,6,4,D,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,1,13,M,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,2,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,3,13,M,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,4,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,5,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train02.edf,D_03_SE001_RC_Train02.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,1,16,P,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,2,21,U,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,3,2,B,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,4,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,5,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train03.edf,D_03_SE001_RC_Train03.edf,6,3,C,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,1,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,2,7,G,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,3,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,4,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train04.edf,D_03_SE001_RC_Train04.edf,6,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,1,16,P,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,2,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,3,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,4,6,F,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,5,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train05.edf,D_03_SE001_RC_Train05.edf,6,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,1,30,3,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,2,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,3,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,4,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,5,31,4,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_03,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_03/SE001/Train/RC/D_03_SE001_RC_Train06.edf,D_03_SE001_RC_Train06.edf,6,32,5,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test01.edf,D_04_SE001_Dyn_Test01.edf,1,4,D,24,9,0.375,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test02.edf,D_04_SE001_Dyn_Test02.edf,1,15,O,28,6,0.21428571428571427,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test03.edf,D_04_SE001_Dyn_Test03.edf,1,5,E,42,11,0.2619047619047619,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test05.edf,D_04_SE001_Dyn_Test05.edf,1,3,C,36,10,0.2777777777777778,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test06.edf,D_04_SE001_Dyn_Test06.edf,1,4,D,44,8,0.18181818181818182,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/Dyn/D_04_SE001_Dyn_Test07.edf,D_04_SE001_Dyn_Test07.edf,1,29,2,43,15,0.3488372093023256,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test01.edf,D_04_SE001_DynBigram_Test01.edf,1,13,M,21,6,0.2857142857142857,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test02.edf,D_04_SE001_DynBigram_Test02.edf,1,9,I,41,14,0.34146341463414637,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test03.edf,D_04_SE001_DynBigram_Test03.edf,1,18,R,26,10,0.38461538461538464,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test04.edf,D_04_SE001_DynBigram_Test04.edf,1,25,Y,35,10,0.2857142857142857,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test05.edf,D_04_SE001_DynBigram_Test05.edf,1,21,U,31,9,0.2903225806451613,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Test/DynBigram/D_04_SE001_DynBigram_Test06.edf,D_04_SE001_DynBigram_Test06.edf,1,31,4,48,25,0.5208333333333334,adaptive_currenttarget_distribution
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,1,13,M,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,2,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,3,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,4,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,5,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train01.edf,D_04_SE001_RC_Train01.edf,6,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train02.edf,D_04_SE001_RC_Train02.edf,1,16,P,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train02.edf,D_04_SE001_RC_Train02.edf,2,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train02.edf,D_04_SE001_RC_Train02.edf,3,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_04,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_04/SE001/Train/RC/D_04_SE001_RC_Train02.edf,D_04_SE001_RC_Train02.edf,4,20,T,20,20,1.0,fixed_blocks_20_target_flashes
