study,subject,session,phase,condition,file,relative_path,file_name,sfreq_hz,duration_sec,channel_count,eeg_channel_count,aux_channel_count,grid_rows,grid_cols,grid_cell_count,missing_grid_cells,event_count,target_flash_count,non_target_flash_count,target_fraction,unique_stimulus_codes,min_stimulus_code,max_stimulus_code,inferred_character_count,is_adaptive_condition,missing_event_channels
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train03.edf,D_13_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train04.edf,D_13_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test01.edf,D_14_SE001_Dyn_Test01.edf,256.0,66.5,114,32,82,9,8,72,0,300,35,265,0.11666666666666667,17,1,17,1,True,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test02.edf,D_14_SE001_Dyn_Test02.edf,256.0,66.875,114,32,82,9,8,72,0,303,32,271,0.10561056105610561,17,1,17,1,True,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test03.edf,D_14_SE001_Dyn_Test03.edf,256.0,71.875,114,32,82,9,8,72,0,343,39,304,0.11370262390670553,17,1,17,1,True,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test04.edf,D_14_SE001_Dyn_Test04.edf,256.0,76.875,114,32,82,9,8,72,0,383,46,337,0.12010443864229765,17,1,17,1,True,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test05.edf,D_14_SE001_Dyn_Test05.edf,256.0,59.5,114,32,82,9,8,72,0,244,29,215,0.11885245901639344,17,1,17,1,True,
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test06.edf,D_14_SE001_Dyn_Test06.edf,256.0,72.5,114,32,82,9,8,72,0,348,41,307,0.11781609195402298,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test01.edf,D_14_SE001_DynBigram_Test01.edf,256.0,67.25,114,32,82,9,8,72,0,306,35,271,0.11437908496732026,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test02.edf,D_14_SE001_DynBigram_Test02.edf,256.0,59.75,114,32,82,9,8,72,0,246,31,215,0.12601626016260162,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test03.edf,D_14_SE001_DynBigram_Test03.edf,256.0,63.125,114,32,82,9,8,72,0,273,32,241,0.11721611721611722,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test04.edf,D_14_SE001_DynBigram_Test04.edf,256.0,54.625,114,32,82,9,8,72,0,205,22,183,0.1073170731707317,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test05.edf,D_14_SE001_DynBigram_Test05.edf,256.0,57.5,114,32,82,9,8,72,0,228,28,200,0.12280701754385964,17,1,17,1,True,
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test06.edf,D_14_SE001_DynBigram_Test06.edf,256.0,85.125,114,32,82,9,8,72,0,449,53,396,0.11804008908685969,17,1,17,1,True,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test01.edf,D_15_SE001_Dyn_Test01.edf,256.0,58.25,114,32,82,9,8,72,0,234,30,204,0.1282051282051282,17,1,17,1,True,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test02.edf,D_15_SE001_Dyn_Test02.edf,256.0,62.0,114,32,82,9,8,72,0,264,38,226,0.14393939393939395,17,1,17,1,True,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test03.edf,D_15_SE001_Dyn_Test03.edf,256.0,64.0,114,32,82,9,8,72,0,280,34,246,0.12142857142857143,17,1,17,1,True,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test04.edf,D_15_SE001_Dyn_Test04.edf,256.0,59.25,114,32,82,9,8,72,0,242,30,212,0.12396694214876033,17,1,17,1,True,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test05.edf,D_15_SE001_Dyn_Test05.edf,256.0,74.25,114,32,82,9,8,72,0,362,44,318,0.12154696132596685,17,1,17,1,True,
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test06.edf,D_15_SE001_Dyn_Test06.edf,256.0,67.5,114,32,82,9,8,72,0,308,36,272,0.11688311688311688,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test01.edf,D_15_SE001_DynBigram_Test01.edf,256.0,64.25,114,32,82,9,8,72,0,282,31,251,0.1099290780141844,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test02.edf,D_15_SE001_DynBigram_Test02.edf,256.0,52.0,114,32,82,9,8,72,0,184,22,162,0.11956521739130435,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test03.edf,D_15_SE001_DynBigram_Test03.edf,256.0,56.0,114,32,82,9,8,72,0,216,25,191,0.11574074074074074,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test04.edf,D_15_SE001_DynBigram_Test04.edf,256.0,51.375,114,32,82,9,8,72,0,179,21,158,0.11731843575418995,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test05.edf,D_15_SE001_DynBigram_Test05.edf,256.0,55.0,114,32,82,9,8,72,0,208,25,183,0.1201923076923077,17,1,17,1,True,
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test06.edf,D_15_SE001_DynBigram_Test06.edf,256.0,67.625,114,32,82,9,8,72,0,309,37,272,0.11974110032362459,17,1,17,1,True,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train03.edf,D_15_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train04.edf,D_15_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train05.edf,D_15_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train06.edf,D_15_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test01.edf,D_16_SE001_Dyn_Test01.edf,256.0,53.125,114,32,82,9,8,72,0,193,26,167,0.13471502590673576,17,1,17,1,True,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test02.edf,D_16_SE001_Dyn_Test02.edf,256.0,56.125,114,32,82,9,8,72,0,217,26,191,0.11981566820276497,17,1,17,1,True,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test03.edf,D_16_SE001_Dyn_Test03.edf,256.0,51.5,114,32,82,9,8,72,0,180,23,157,0.12777777777777777,17,1,17,1,True,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test04.edf,D_16_SE001_Dyn_Test04.edf,256.0,55.25,114,32,82,9,8,72,0,210,24,186,0.11428571428571428,17,1,17,1,True,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test05.edf,D_16_SE001_Dyn_Test05.edf,256.0,53.875,114,32,82,9,8,72,0,199,26,173,0.1306532663316583,17,1,17,1,True,
StudyD,D_16,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/Dyn/D_16_SE001_Dyn_Test06.edf,D_16_SE001_Dyn_Test06.edf,256.0,53.125,114,32,82,9,8,72,0,193,26,167,0.13471502590673576,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test01.edf,D_16_SE001_DynBigram_Test01.edf,256.0,50.875,114,32,82,9,8,72,0,175,22,153,0.12571428571428572,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test02.edf,D_16_SE001_DynBigram_Test02.edf,256.0,61.125,114,32,82,9,8,72,0,257,30,227,0.11673151750972763,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test03.edf,D_16_SE001_DynBigram_Test03.edf,256.0,50.875,114,32,82,9,8,72,0,175,22,153,0.12571428571428572,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test04.edf,D_16_SE001_DynBigram_Test04.edf,256.0,50.375,114,32,82,9,8,72,0,171,20,151,0.11695906432748537,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test05.edf,D_16_SE001_DynBigram_Test05.edf,256.0,57.0,114,32,82,9,8,72,0,224,23,201,0.10267857142857142,17,1,17,1,True,
StudyD,D_16,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_16/SE001/Test/DynBigram/D_16_SE001_DynBigram_Test06.edf,D_16_SE001_DynBigram_Test06.edf,256.0,67.5,114,32,82,9,8,72,0,308,36,272,0.11688311688311688,17,1,17,1,True,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train01.edf,D_16_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train02.edf,D_16_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train03.edf,D_16_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train04.edf,D_16_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train05.edf,D_16_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_16,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_16/SE001/Train/RC/D_16_SE001_RC_Train06.edf,D_16_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
